timestamp,portfolio,scores,total_value
2024-11-05 00:00:00,"{'BTC': 0.04082049518265892, 'ETH': 0.6939508259417901, 'SOL': 21.00750139575556, 'DOGE': 13479.719290740295, 'USDT': 990000.0}","{'BTC': 0.5, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.4, 'USDT': -0.4}",999385.6624
2024-11-05 01:00:00,"{'BTC': 0.09595553632287367, 'ETH': 1.2123287151713336, 'SOL': 40.746387862101145, 'DOGE': 25001.85657315203, 'USDT': 980000.3113973063}","{'BTC': 0.6, 'ETH': 0.2, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.3}",999334.6592188418
2024-11-05 02:00:00,"{'BTC': 0.13927208562761473, 'ETH': 1.7014163045111979, 'SOL': 63.04001642795887, 'DOGE': 39525.01017759906, 'USDT': 970000.9927501603}","{'BTC': 0.5, 'ETH': 0.2, 'SOL': 0.6, 'DOGE': 0.4, 'USDT': -0.3}",999385.2836586016
2024-11-05 03:00:00,"{'BTC': 0.1925548511853592, 'ETH': 2.2648241131111657, 'SOL': 80.11783477220888, 'DOGE': 53505.98969580403, 'USDT': 959999.794221765}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.3}",999562.9999071185
2024-11-05 04:00:00,"{'BTC': 0.2474319789485589, 'ETH': 2.7794980532982034, 'SOL': 99.64505312519506, 'DOGE': 65059.61119569819, 'USDT': 949998.0921275708}","{'BTC': 0.6, 'ETH': 0.2, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.3}",999622.989893361
2024-11-05 05:00:00,"{'BTC': 0.3003466108659566, 'ETH': 3.340368916310891, 'SOL': 116.60596654608781, 'DOGE': 78818.64123116268, 'USDT': 939992.5209207747}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1000052.1474052038
2024-11-05 06:00:00,"{'BTC': 0.35576573719784743, 'ETH': 3.340368916310891, 'SOL': 134.36193780872821, 'DOGE': 98491.18911985043, 'USDT': 929983.2748831123}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.6, 'DOGE': 0.7, 'USDT': -0.3}",1000432.1463588785
2024-11-05 07:00:00,"{'BTC': 0.4085833089654504, 'ETH': 3.898948509580119, 'SOL': 151.198359919876, 'DOGE': 112029.54443817271, 'USDT': 919973.2598972158}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.3}",1000509.4348815903
2024-11-05 08:00:00,"{'BTC': 0.4612975950994062, 'ETH': 4.457827626340236, 'SOL': 167.9877489842712, 'DOGE': 125533.27319210838, 'USDT': 909961.427296488}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.3}",1000694.0388810324
2024-11-05 09:00:00,"{'BTC': 0.525951532489936, 'ETH': 5.142634087329016, 'SOL': 185.1572880840809, 'DOGE': 132146.75156506983, 'USDT': 899952.7408628305}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.5, 'DOGE': 0.2, 'USDT': -0.5}",1000391.7117418048
