timestamp,portfolio,scores,total_value
2024-11-05 00:00:00,"{'BTC': 0.43221700781638867, 'ETH': 4.8984764184126375, 'SOL': 222.43236771976476, 'DOGE': 142726.4395490149, 'USDT': 900000.0}","{'BTC': 0.5, 'ETH': 0.2, 'SOL': 0.6, 'DOGE': 0.4, 'USDT': -0.3}",999385.6624000001
2024-11-05 01:00:00,"{'BTC': 0.8645094325372737, 'ETH': 9.775755840481333, 'SOL': 445.2938749957294, 'DOGE': 287271.39856667025, 'USDT': 800035.319327383}","{'BTC': 0.5, 'ETH': 0.2, 'SOL': 0.6, 'DOGE': 0.4, 'USDT': -0.3}",999012.8099286901
2024-11-05 02:00:00,"{'BTC': 1.3901505393626055, 'ETH': 9.775755840481333, 'SOL': 715.824371598045, 'DOGE': 419448.9379442176, 'USDT': 700107.8264900456}","{'BTC': 0.5, 'ETH': 0.0, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.3}",998728.7064107936
2024-11-05 03:00:00,"{'BTC': 1.8485334592239733, 'ETH': 14.94578811240092, 'SOL': 950.8926577294219, 'DOGE': 534913.9754871025, 'USDT': 599990.0948245635}","{'BTC': 0.5, 'ETH': 0.2, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.3}",1000619.8749411551
2024-11-05 04:00:00,"{'BTC': 2.398122093426747, 'ETH': 20.10019322390236, 'SOL': 1146.4556855669282, 'DOGE': 650622.2736258534, 'USDT': 499824.1055007311}","{'BTC': 0.6, 'ETH': 0.2, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.4}",1001111.8586669137
2024-11-05 05:00:00,"{'BTC': 3.0139025848321306, 'ETH': 20.10019322390236, 'SOL': 1343.8339762693072, 'DOGE': 810739.4655913159, 'USDT': 399264.64062317775}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1005087.1331004933
2024-11-05 06:00:00,"{'BTC': 3.5728006992124985, 'ETH': 26.033078301706777, 'SOL': 1522.9017370681831, 'DOGE': 924108.7830380364, 'USDT': 298322.0760775588}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.4, 'USDT': -0.3}",1008929.0055150605
2024-11-05 07:00:00,"{'BTC': 4.105929880544477, 'ETH': 31.671260279830836, 'SOL': 1692.8449517273148, 'DOGE': 1060762.0225924107, 'USDT': 197283.1430869812}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.3}",1009892.6514083291
2024-11-05 08:00:00,"{'BTC': 4.638913431407383, 'ETH': 37.32197468762887, 'SOL': 1862.5990896780906, 'DOGE': 1197295.5096033646, 'USDT': 96055.5161658672}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1011781.627498124
2024-11-05 09:00:00,"{'BTC': 5.124520359595436, 'ETH': 42.46546285472081, 'SOL': 2043.1403910751237, 'DOGE': 1321477.8504998356, 'USDT': 0}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.7, 'DOGE': 0.5, 'USDT': -0.3}",1008584.0195467304
2024-11-05 10:00:00,"{'BTC': 5.124520359595436, 'ETH': 42.46546285472081, 'SOL': 2043.1403910751237, 'DOGE': 1321477.8504998356, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.5, 'DOGE': 0.4, 'USDT': 0.0}",1009757.6362038435
2024-11-05 11:00:00,"{'BTC': 5.124520359595436, 'ETH': 42.46546285472081, 'SOL': 2043.1403910751237, 'DOGE': 1321477.8504998356, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': 0.0}",1014826.4656022177
2024-11-05 12:00:00,"{'BTC': 5.124520359595436, 'ETH': 42.46546285472081, 'SOL': 2043.1403910751237, 'DOGE': 1321477.8504998356, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': 0.0}",1014945.2726303046
