timestamp,portfolio,scores,total_value
2024-11-05 00:00:00,"{'BTC': 0.028574346627861243, 'ETH': 0.4857655781592531, 'SOL': 14.705250977028893, 'DOGE': 9435.803503518206, 'USDT': 993000.0}","{'BTC': 0.5, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.4, 'USDT': -0.4}",999385.6624
2024-11-05 01:00:00,"{'BTC': 0.06716923598420835, 'ETH': 0.8486334905765404, 'SOL': 28.522600586847968, 'DOGE': 17501.37495076553, 'USDT': 986000.1525846801}","{'BTC': 0.6, 'ETH': 0.2, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.4}",999343.9952131893
2024-11-05 02:00:00,"{'BTC': 0.10398905554345184, 'ETH': 0.8486334905765404, 'SOL': 47.47257223257725, 'DOGE': 26760.074634775017, 'USDT': 979000.4864484069}","{'BTC': 0.5, 'ETH': 0.0, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.3}",999405.7129527244
2024-11-05 03:00:00,"{'BTC': 0.14306172892263122, 'ETH': 1.1240677584775254, 'SOL': 59.995871487205605, 'DOGE': 37012.43748639544, 'USDT': 971999.8901976077}","{'BTC': 0.8, 'ETH': 0.2, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.3}",999528.3450592802
2024-11-05 04:00:00,"{'BTC': 0.17964459747359166, 'ETH': 1.1240677584775254, 'SOL': 78.74103610238485, 'DOGE': 46254.85888516875, 'USDT': 964999.0591354307}","{'BTC': 0.5, 'ETH': 0.0, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.4}",999571.5318115618
2024-11-05 05:00:00,"{'BTC': 0.21783630667513532, 'ETH': 1.4839029810885505, 'SOL': 92.34295068507197, 'DOGE': 54199.442150229595, 'USDT': 957996.2669097017}","{'BTC': 0.6, 'ETH': 0.2, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.4}",999893.9959735434
2024-11-05 06:00:00,"{'BTC': 0.25485641713053553, 'ETH': 1.8768834819138551, 'SOL': 104.20398244239871, 'DOGE': 63586.091850202065, 'USDT': 950991.6758397644}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1000163.5419456309
2024-11-05 07:00:00,"{'BTC': 0.2935785531838201, 'ETH': 2.149891047178039, 'SOL': 116.54726528976123, 'DOGE': 73511.4636351908, 'USDT': 943986.6100725159}","{'BTC': 0.8, 'ETH': 0.2, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1000231.7538945975
2024-11-05 08:00:00,"{'BTC': 0.330466471502024, 'ETH': 2.5409783352883, 'SOL': 128.29598955107716, 'DOGE': 82960.9787438758, 'USDT': 936980.6219376735}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1000366.3868260265
2024-11-05 09:00:00,"{'BTC': 0.3674867678508632, 'ETH': 2.9330927083739193, 'SOL': 140.09334856063452, 'DOGE': 92428.0328455002, 'USDT': 929976.2020631796}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1000154.592063652
2024-11-05 10:00:00,"{'BTC': 0.41036783113678266, 'ETH': 3.2358299033114464, 'SOL': 153.76669174798656, 'DOGE': 98962.50536277171, 'USDT': 922971.2617539023}","{'BTC': 0.8, 'ETH': 0.2, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.4}",1000342.3735870962
2024-11-05 11:00:00,"{'BTC': 0.44738945624129606, 'ETH': 3.6273092177998647, 'SOL': 165.53045314629827, 'DOGE': 108238.30214134371, 'USDT': 915963.6405427454}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.5}",1000710.1315866396
2024-11-05 12:00:00,"{'BTC': 0.486143976252338, 'ETH': 4.036884654181507, 'SOL': 177.77535746757565, 'DOGE': 116099.35478739746, 'USDT': 908955.9929456308}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.4, 'USDT': -0.5}",1000786.438346674
2024-11-05 13:00:00,"{'BTC': 0.5268692866857763, 'ETH': 4.467285614102842, 'SOL': 188.47096286472149, 'DOGE': 124288.55962835577, 'USDT': 901947.0199962088}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.5, 'DOGE': 0.4, 'USDT': -0.5}",1000994.3749894646
2024-11-05 14:00:00,"{'BTC': 0.5577526103925626, 'ETH': 5.014158129903717, 'SOL': 199.79717596073934, 'DOGE': 133435.64797122133, 'USDT': 894923.6749016242}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.7, 'DOGE': 0.6, 'USDT': -0.3}",1003180.2148725188
2024-11-05 15:00:00,"{'BTC': 0.6025446117456041, 'ETH': 5.493312709786224, 'SOL': 211.5440863848622, 'DOGE': 137898.5770641938, 'USDT': 887906.4346598164}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.5, 'DOGE': 0.2, 'USDT': -0.4}",1002351.5154531585
2024-11-05 16:00:00,"{'BTC': 0.6373635287370404, 'ETH': 5.865571933196461, 'SOL': 224.2318804643173, 'DOGE': 146519.9184726297, 'USDT': 880879.7244078503}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.7, 'DOGE': 0.5, 'USDT': -0.5}",1003757.0241484242
2024-11-05 17:00:00,"{'BTC': 0.6722678586298215, 'ETH': 6.239088598288404, 'SOL': 237.04003950112659, 'DOGE': 155183.03501853067, 'USDT': 873858.1034271952}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.7, 'DOGE': 0.5, 'USDT': -0.5}",1003152.7380727543
2024-11-05 18:00:00,"{'BTC': 0.7086245358871449, 'ETH': 6.6294586223843535, 'SOL': 248.51209317243536, 'DOGE': 164249.4396531912, 'USDT': 866835.1288390504}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.5, 'USDT': -0.4}",1003304.4054417937
2024-11-05 19:00:00,"{'BTC': 0.7521035950284687, 'ETH': 7.2522039886163245, 'SOL': 263.74177684740306, 'DOGE': 164249.4396531912, 'USDT': 859834.4700718678}","{'BTC': 0.6, 'ETH': 0.3, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.4}",1000209.475353505
2024-11-05 20:00:00,"{'BTC': 0.7945992194139725, 'ETH': 7.708252485255037, 'SOL': 277.00777115541905, 'DOGE': 168605.7756063332, 'USDT': 852823.8425075467}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.2, 'USDT': -0.5}",1001570.3465890215
2024-11-05 21:00:00,"{'BTC': 0.8372294295783217, 'ETH': 8.166046176339918, 'SOL': 290.37646677309345, 'DOGE': 173008.2626277793, 'USDT': 845820.6066000684}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.2, 'USDT': -0.4}",1000505.9863952992
2024-11-05 22:00:00,"{'BTC': 0.8674660133274952, 'ETH': 8.45414350912713, 'SOL': 307.13582723246645, 'DOGE': 181212.276024357, 'USDT': 838805.2923016935}","{'BTC': 0.6, 'ETH': 0.2, 'SOL': 0.8, 'DOGE': 0.4, 'USDT': -0.3}",1002234.8945111947
2024-11-05 23:00:00,"{'BTC': 0.9123707142239497, 'ETH': 8.614893254061684, 'SOL': 321.15584984604806, 'DOGE': 188079.9762778352, 'USDT': 831794.7781430406}","{'BTC': 0.8, 'ETH': 0.1, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.5}",1001573.3912010972
