timestamp,portfolio,scores,total_value
2024-08-09 00:00:00,"{'BTC': 0.0803965829148725, 'ETH': 0.0, 'SOL': 19.063911779135882, 'DOGE': 0.0, 'USDT': 992000.0}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",1000367.9995
2024-08-09 01:00:00,"{'BTC': 0.16054708796314263, 'ETH': 0.0, 'SOL': 38.235275117977025, 'DOGE': 0.0, 'USDT': 984000.0171830694}","{'BTC': 0.8, 'ETH': -0.3, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.5}",1000327.8057076212
2024-08-09 02:00:00,"{'BTC': 0.24088317113210506, 'ETH': 0.0, 'SOL': 57.63216707747786, 'DOGE': 0.0, 'USDT': 976000.7995766803}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.4}",1000134.9299356882
2024-08-09 03:00:00,"{'BTC': 0.3210738355113619, 'ETH': 0.0, 'SOL': 76.95432969125918, 'DOGE': 0.0, 'USDT': 968001.0728035849}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': -0.2, 'USDT': -0.5}",1000199.6713507564
2024-08-09 04:00:00,"{'BTC': 0.416800121049955, 'ETH': 0.0, 'SOL': 90.9052253963962, 'DOGE': 0.0, 'USDT': 960004.7832411743}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.5}",999755.1334096687
2024-08-09 05:00:00,"{'BTC': 0.5121409339166619, 'ETH': 0.0, 'SOL': 104.76127584891123, 'DOGE': 0.0, 'USDT': 952006.8303960401}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.5}",1000034.2303814985
2024-08-09 06:00:00,"{'BTC': 0.5929310445613261, 'ETH': 0.0, 'SOL': 124.27833906176699, 'DOGE': 0.0, 'USDT': 944009.0910954821}","{'BTC': 0.8, 'ETH': -0.1, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",1000024.8970539359
2024-08-09 07:00:00,"{'BTC': 0.6737649829145202, 'ETH': 0.0, 'SOL': 143.73016598213596, 'DOGE': 0.0, 'USDT': 936010.9611606215}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",1000073.3247576514
2024-08-09 08:00:00,"{'BTC': 0.7543288023400443, 'ETH': 0.0, 'SOL': 163.01141197745525, 'DOGE': 0.0, 'USDT': 928009.9364888795}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",1000450.3492394814
2024-08-09 09:00:00,"{'BTC': 0.8352817852051122, 'ETH': 0.0, 'SOL': 182.51337392771984, 'DOGE': 0.0, 'USDT': 920013.3587537641}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.4}",999890.649211171
2024-08-09 10:00:00,"{'BTC': 0.9071957027001132, 'ETH': 0.0, 'SOL': 205.74588426841424, 'DOGE': 0.0, 'USDT': 912019.7520269691}","{'BTC': 0.6, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': -0.2, 'USDT': -0.3}",999504.9941880448
2024-08-09 11:00:00,"{'BTC': 0.9882609919134929, 'ETH': 0.0, 'SOL': 225.3416319525137, 'DOGE': 0.0, 'USDT': 904024.8385885173}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",999578.1585678982
2024-08-09 12:00:00,"{'BTC': 1.084199628163428, 'ETH': 0.0, 'SOL': 239.3515183790858, 'DOGE': 0.0, 'USDT': 896033.2264742561}","{'BTC': 0.8, 'ETH': -0.1, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.4}",999374.0582863007
2024-08-09 13:00:00,"{'BTC': 1.1722744626093957, 'ETH': 0.0, 'SOL': 256.4739912210365, 'DOGE': 0.0, 'USDT': 888042.4721516493}","{'BTC': 0.6, 'ETH': 0.0, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.4}",999175.9098265391
2024-08-09 14:00:00,"{'BTC': 1.2536694551990248, 'ETH': 0.0, 'SOL': 276.41638962847105, 'DOGE': 0.0, 'USDT': 880055.8044780233}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.4}",998758.6869608598
2024-08-09 15:00:00,"{'BTC': 1.3202983950217306, 'ETH': 0.0, 'SOL': 292.2100786592445, 'DOGE': 0.0, 'USDT': 873675.21589419}","{'BTC': 0.5, 'ETH': 0.0, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': 0.2}",997239.1901477121
2024-08-09 16:00:00,"{'BTC': 1.4015789951820465, 'ETH': 0.0, 'SOL': 312.30697433969624, 'DOGE': 0.0, 'USDT': 865689.9959515241}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",998444.8773509065
2024-08-09 17:00:00,"{'BTC': 1.4831580429862545, 'ETH': 0.0, 'SOL': 332.33158185374685, 'DOGE': 0.0, 'USDT': 857706.0459722932}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",998338.5220083898
2024-08-09 18:00:00,"{'BTC': 1.5713951455310589, 'ETH': 0.0, 'SOL': 349.65105447639377, 'DOGE': 0.0, 'USDT': 849719.8104160661}","{'BTC': 0.6, 'ETH': 0.0, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.4}",998610.9153315482
2024-08-09 19:00:00,"{'BTC': 1.6524078130136077, 'ETH': 0.0, 'SOL': 369.6194162230471, 'DOGE': 0.0, 'USDT': 841728.3690298337}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",999295.147701484
2024-08-09 20:00:00,"{'BTC': 1.7333358779546448, 'ETH': 0.0, 'SOL': 389.63373403671994, 'DOGE': 0.0, 'USDT': 833737.1723411087}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.4}",999466.6470015064
2024-08-09 21:00:00,"{'BTC': 1.805084532645671, 'ETH': 0.0, 'SOL': 413.15681552810537, 'DOGE': 0.0, 'USDT': 825743.0388011445}","{'BTC': 0.6, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': -0.2, 'USDT': -0.3}",999714.438419132
2024-08-09 22:00:00,"{'BTC': 1.886061304813981, 'ETH': 0.0, 'SOL': 432.8771727299825, 'DOGE': 0.0, 'USDT': 817743.5311237839}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.4}",1000488.6582085915
2024-08-09 23:00:00,"{'BTC': 1.9682371175174893, 'ETH': 0.0, 'SOL': 452.0449558500934, 'DOGE': 0.0, 'USDT': 809741.0653995874}","{'BTC': 0.5, 'ETH': 0.0, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.3}",1000822.7942768484
2024-08-10 00:00:00,"{'BTC': 2.024792491824043, 'ETH': 0.0, 'SOL': 379.71776291407843, 'DOGE': 0.0, 'USDT': 817539.6428797065}","{'BTC': 0.3, 'ETH': -0.5, 'SOL': -0.2, 'DOGE': 0.0, 'USDT': 0.4}",999510.6114531509
2024-08-10 01:00:00,"{'BTC': 2.062532391122899, 'ETH': 0.0, 'SOL': 288.58549981469963, 'DOGE': 0.0, 'USDT': 829378.0491756848}","{'BTC': 0.2, 'ETH': 0.0, 'SOL': -0.3, 'DOGE': 0.0, 'USDT': 0.5}",999272.366811362
2024-08-10 02:00:00,"{'BTC': 2.112011050292611, 'ETH': 0.0, 'SOL': 265.49865982952366, 'DOGE': 0.0, 'USDT': 829952.5580791131}","{'BTC': 0.3, 'ETH': 0.0, 'SOL': -0.1, 'DOGE': 0.0, 'USDT': 0.5}",999362.8379307871
2024-08-10 03:00:00,"{'BTC': 2.161562371741125, 'ETH': 0.0, 'SOL': 223.01887425679988, 'DOGE': 0.0, 'USDT': 833517.2889375426}","{'BTC': 0.3, 'ETH': 0.0, 'SOL': -0.2, 'DOGE': 0.0, 'USDT': 0.5}",999032.8356907122
2024-08-10 04:00:00,"{'BTC': 2.2111265237174047, 'ETH': 0.0, 'SOL': 187.3358543757119, 'DOGE': 0.0, 'USDT': 836010.0368300658}","{'BTC': 0.3, 'ETH': 0.0, 'SOL': -0.2, 'DOGE': 0.0, 'USDT': 0.5}",998824.3128121172
2024-08-10 05:00:00,"{'BTC': 2.2678148369048827, 'ETH': 0.0, 'SOL': 157.362117675598, 'DOGE': 0.0, 'USDT': 837211.3215459199}","{'BTC': 0.3, 'ETH': -0.5, 'SOL': -0.2, 'DOGE': 0.0, 'USDT': 0.4}",998801.6659879439
2024-08-10 06:00:00,"{'BTC': 2.3055567865819198, 'ETH': 0.0, 'SOL': 144.77314826155015, 'DOGE': 0.0, 'USDT': 836878.0351852409}","{'BTC': 0.2, 'ETH': 0.0, 'SOL': -0.1, 'DOGE': 0.0, 'USDT': 0.5}",999123.5840228769
2024-08-10 07:00:00,"{'BTC': 2.3712575697051155, 'ETH': 0.0, 'SOL': 161.8980700481554, 'DOGE': 12705.2617818876, 'USDT': 828880.0519863823}","{'BTC': 0.3, 'ETH': 0.0, 'SOL': 0.2, 'DOGE': 0.1, 'USDT': -0.2}",1000095.2182762242
2024-08-10 08:00:00,"{'BTC': 2.450202922986548, 'ETH': 0.0, 'SOL': 161.8980700481554, 'DOGE': 12705.2617818876, 'USDT': 824083.5474904756}","{'BTC': 0.3, 'ETH': -0.3, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': 0.2}",999608.0812900934
2024-08-10 09:00:00,"{'BTC': 2.5158413207990113, 'ETH': 0.6073302323933751, 'SOL': 148.94622444430297, 'DOGE': 35625.580856343615, 'USDT': 818093.5386481074}","{'BTC': 0.5, 'ETH': 0.2, 'SOL': -0.1, 'DOGE': 0.3, 'USDT': -0.3}",1000108.0025937938
2024-08-10 10:00:00,"{'BTC': 2.5815798963847927, 'ETH': 0.46157097661896507, 'SOL': 157.56127790938956, 'DOGE': 61130.69732346099, 'USDT': 810481.3659344041}","{'BTC': 0.3, 'ETH': -0.3, 'SOL': 0.1, 'DOGE': 0.2, 'USDT': -0.3}",999753.4786026076
