timestamp,portfolio,scores,total_value
2025-03-03 00:00:00,"{'BTC': 0.040802765527130025, 'ETH': 1.351372117061883, 'SOL': 16.373105212244052, 'DOGE': 0.0, 'USDT': 990000.0}","{'BTC': 0.8, 'ETH': 0.7, 'SOL': 0.6, 'DOGE': 0.0, 'USDT': -0.5}",1000212.6129
2025-03-03 01:00:00,"{'BTC': 0.07659632752940278, 'ETH': 2.706311315050435, 'SOL': 35.67696931995812, 'DOGE': 0.0, 'USDT': 980000.488460743}","{'BTC': 0.5, 'ETH': 0.5, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",1000046.9111481041
2025-03-03 02:00:00,"{'BTC': 0.11739641059958003, 'ETH': 4.067532622099485, 'SOL': 52.3198397133816, 'DOGE': 0.0, 'USDT': 970001.4650324745}","{'BTC': 0.8, 'ETH': 0.7, 'SOL': 0.6, 'DOGE': 0.0, 'USDT': -0.5}",999905.7335956817
2025-03-03 03:00:00,"{'BTC': 0.15845230365626004, 'ETH': 5.4321159246944974, 'SOL': 69.11126643964647, 'DOGE': 0.0, 'USDT': 960004.2172542824}","{'BTC': 0.8, 'ETH': 0.7, 'SOL': 0.6, 'DOGE': 0.0, 'USDT': -0.5}",999725.7815428842
2025-03-03 04:00:00,"{'BTC': 0.19880373632746517, 'ETH': 6.7066219576250905, 'SOL': 87.52429873816911, 'DOGE': 0.0, 'USDT': 950006.5265621222}","{'BTC': 0.6, 'ETH': 0.5, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",999766.3752382899
2025-03-03 05:00:00,"{'BTC': 0.2395951021665373, 'ETH': 8.066502801321976, 'SOL': 104.33235025088663, 'DOGE': 0.0, 'USDT': 940007.6833711596}","{'BTC': 0.8, 'ETH': 0.7, 'SOL': 0.6, 'DOGE': 0.0, 'USDT': -0.5}",999826.1038314262
2025-03-03 06:00:00,"{'BTC': 0.28495646060501767, 'ETH': 9.468442822174188, 'SOL': 119.74627843814024, 'DOGE': 0.0, 'USDT': 930027.6768384147}","{'BTC': 0.5, 'ETH': 0.4, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.3}",997956.9003270373
2025-03-03 07:00:00,"{'BTC': 0.3209636375913121, 'ETH': 10.861485259379123, 'SOL': 140.22703022495156, 'DOGE': 0.0, 'USDT': 920043.211117777}","{'BTC': 0.5, 'ETH': 0.5, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",998422.517888319
2025-03-03 08:00:00,"{'BTC': 0.3572917840067054, 'ETH': 12.278394917402649, 'SOL': 161.16515444231806, 'DOGE': 0.0, 'USDT': 910071.7183889931}","{'BTC': 0.5, 'ETH': 0.5, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.3}",997197.638307601
2025-03-03 09:00:00,"{'BTC': 0.4025188756148827, 'ETH': 13.693989269352075, 'SOL': 176.72964972611805, 'DOGE': 0.0, 'USDT': 900095.9754028104}","{'BTC': 0.5, 'ETH': 0.4, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.4}",997534.7285368554
