timestamp,portfolio,scores,total_value
2025-01-30 00:00:00,"{'BTC': 0.01602002121825385, 'ETH': 0.4000402271239894, 'SOL': 6.3043926583240975, 'DOGE': 1911.6324347197194, 'USDT': 995000.0}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",999980.1396999999
2025-01-30 01:00:00,"{'BTC': 0.0320044593699975, 'ETH': 0.798371421580713, 'SOL': 12.52353760705954, 'DOGE': 3810.1587805889, 'USDT': 989999.8322674487}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000000.5532034859
2025-01-30 02:00:00,"{'BTC': 0.0467041676798079, 'ETH': 1.1641600992728593, 'SOL': 19.810360332413207, 'DOGE': 5551.407225047087, 'USDT': 984999.3029651546}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.9, 'DOGE': 0.3, 'USDT': -0.5}",1000049.5746009902
2025-01-30 03:00:00,"{'BTC': 0.06132958959798128, 'ETH': 1.5247194344543842, 'SOL': 27.016786904382638, 'DOGE': 7283.959310356322, 'USDT': 979998.0636969192}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.9, 'DOGE': 0.3, 'USDT': -0.5}",1000206.3354591717
2025-01-30 04:00:00,"{'BTC': 0.07591770005573056, 'ETH': 1.8856674499562536, 'SOL': 34.20299668550746, 'DOGE': 9008.678625144059, 'USDT': 974996.61760472}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.9, 'DOGE': 0.3, 'USDT': -0.5}",1000270.2577576578
2025-01-30 05:00:00,"{'BTC': 0.09317546065315209, 'ETH': 2.241423520553019, 'SOL': 40.82762806370282, 'DOGE': 10377.295372639463, 'USDT': 969995.46882865}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.7, 'DOGE': 0.2, 'USDT': -0.5}",1000227.4260790071
2025-01-30 06:00:00,"{'BTC': 0.1090215451798515, 'ETH': 2.63380651687938, 'SOL': 46.93542515946165, 'DOGE': 12264.201350286525, 'USDT': 964994.8426901336}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000163.5712043277
2025-01-30 07:00:00,"{'BTC': 0.12487527437475818, 'ETH': 3.025590609248962, 'SOL': 53.041696634587296, 'DOGE': 14152.361927120393, 'USDT': 959994.1782123036}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000077.8844562683
2025-01-30 08:00:00,"{'BTC': 0.14143098634704673, 'ETH': 3.4326153878629593, 'SOL': 59.392301035722895, 'DOGE': 15467.817867230013, 'USDT': 954993.1609120553}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.2, 'USDT': -0.5}",1000202.611076958
2025-01-30 09:00:00,"{'BTC': 0.15724602805758928, 'ETH': 3.820762562937677, 'SOL': 65.45898001423276, 'DOGE': 17344.931129576413, 'USDT': 949991.1734926146}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.4}",1000266.5419615121
2025-01-30 10:00:00,"{'BTC': 0.17307442876289594, 'ETH': 4.2092211463972875, 'SOL': 71.49101215716377, 'DOGE': 19228.13754542476, 'USDT': 944988.934042011}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000343.9380824511
2025-01-30 11:00:00,"{'BTC': 0.18890789104294836, 'ETH': 4.597292298620399, 'SOL': 77.5266581520996, 'DOGE': 21101.460319313388, 'USDT': 939986.530330313}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000411.0138342577
2025-01-30 12:00:00,"{'BTC': 0.20477976248335067, 'ETH': 4.985566828620883, 'SOL': 83.60636484791671, 'DOGE': 22989.523065467085, 'USDT': 934985.4392177408}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000132.0403116883
