timestamp,portfolio,scores,total_value
2024-08-16 00:00:00,"{'BTC': 0.8695835889481158, 'ETH': 12.95069489975336, 'SOL': 117.24295374389646, 'DOGE': 0.0, 'USDT': 900000.0}","{'BTC': 0.6, 'ETH': 0.4, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': -0.5}",1000212.7696000001
2024-08-16 01:00:00,"{'BTC': 1.9554253456235813, 'ETH': 27.522625866971737, 'SOL': 117.24295374389646, 'DOGE': 0.0, 'USDT': 799994.2336196366}","{'BTC': 0.5, 'ETH': 0.3, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': -0.3}",1000237.3925668801
2024-08-16 02:00:00,"{'BTC': 2.8160283735010685, 'ETH': 39.10710792041206, 'SOL': 257.02403800125296, 'DOGE': 0.0, 'USDT': 699787.3211858387}","{'BTC': 0.5, 'ETH': 0.3, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': -0.4}",1002288.3832752127
2024-08-16 03:00:00,"{'BTC': 3.6796877439891884, 'ETH': 50.7345796439497, 'SOL': 397.71036700529953, 'DOGE': 0.0, 'USDT': 599750.8811532883}","{'BTC': 0.5, 'ETH': 0.3, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': -0.4}",1000563.2821717144
2024-08-16 04:00:00,"{'BTC': 4.41661455646596, 'ETH': 59.00698663125854, 'SOL': 648.6967172944893, 'DOGE': 0.0, 'USDT': 499456.12448066793}","{'BTC': 0.6, 'ETH': 0.3, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': -0.4}",1003155.8984932891
2024-08-16 05:00:00,"{'BTC': 5.211580995846045, 'ETH': 67.91502421824443, 'SOL': 864.0629750259556, 'DOGE': 0.0, 'USDT': 399172.0204934232}","{'BTC': 0.6, 'ETH': 0.3, 'SOL': 0.4, 'DOGE': 0.0, 'USDT': -0.4}",1003059.300001479
2024-08-16 06:00:00,"{'BTC': 5.9490854578331405, 'ETH': 81.61405708120128, 'SOL': 1013.5014506508408, 'DOGE': 0.0, 'USDT': 298419.17086739955}","{'BTC': 0.6, 'ETH': 0.5, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': -0.4}",1007779.0076417831
2024-08-16 07:00:00,"{'BTC': 6.809770954346646, 'ETH': 93.14908376981361, 'SOL': 1152.621241136995, 'DOGE': 0.0, 'USDT': 197750.40308870617}","{'BTC': 0.5, 'ETH': 0.3, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': -0.4}",1006833.5741126809
2024-08-16 08:00:00,"{'BTC': 7.4984144030735855, 'ETH': 105.94343112543658, 'SOL': 1338.8594978984192, 'DOGE': 0.0, 'USDT': 97232.31182477204}","{'BTC': 0.6, 'ETH': 0.5, 'SOL': 0.4, 'DOGE': 0.0, 'USDT': -0.4}",1005430.2761108234
2024-08-16 09:00:00,"{'BTC': 8.100980265234103, 'ETH': 114.35540285168624, 'SOL': 1522.369462614144, 'DOGE': 130256.49900457865, 'USDT': 0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.5}",1009314.1920926945
2024-08-16 10:00:00,"{'BTC': 8.100980265234103, 'ETH': 114.35540285168624, 'SOL': 1522.369462614144, 'DOGE': 130256.49900457865, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.3}",1005295.4047147015
2024-08-16 11:00:00,"{'BTC': 8.100980265234103, 'ETH': 114.35540285168624, 'SOL': 1522.369462614144, 'DOGE': 130256.49900457865, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.3, 'DOGE': 0.2, 'USDT': -0.5}",1002001.548022694
2024-08-16 12:00:00,"{'BTC': 8.100980265234103, 'ETH': 114.35540285168624, 'SOL': 1522.369462614144, 'DOGE': 130256.49900457865, 'USDT': 0.0}","{'BTC': 0.6, 'ETH': 0.3, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': -0.5}",989001.2951417794
2024-08-16 13:00:00,"{'BTC': 8.100980265234103, 'ETH': 114.35540285168624, 'SOL': 1522.369462614144, 'DOGE': 130256.49900457865, 'USDT': 0.0}","{'BTC': 0.6, 'ETH': 0.3, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': -0.3}",996294.1281672711
2024-08-16 14:00:00,"{'BTC': 8.771999735665128, 'ETH': 123.77937580078924, 'SOL': 1065.6586238299008, 'DOGE': 130256.49900457865, 'USDT': 3.637978807091713e-12}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': -0.3, 'DOGE': 0.0, 'USDT': -0.5}",989600.9939981155
2024-08-16 15:00:00,"{'BTC': 9.15210105623389, 'ETH': 128.93371771518383, 'SOL': 745.9610366809305, 'DOGE': 130256.49900457865, 'USDT': 8834.290291141295}","{'BTC': 0.5, 'ETH': 0.3, 'SOL': -0.3, 'DOGE': 0.0, 'USDT': 0.2}",988292.8823313069
2024-08-16 16:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.0, 'DOGE': -0.2, 'USDT': -0.5}",996399.7318057694
2024-08-16 17:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': -0.5}",1005571.6540771874
2024-08-16 18:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': -0.5}",1008353.388537227
2024-08-16 19:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.4, 'SOL': 0.1, 'DOGE': 0.0, 'USDT': -0.5}",1012249.5547140171
2024-08-16 20:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': -0.4}",1006839.9788683847
2024-08-16 21:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': -0.5}",1002835.184296013
2024-08-16 22:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0.0}","{'BTC': 0.6, 'ETH': 0.3, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': -0.4}",1001404.7387088421
2024-08-16 23:00:00,"{'BTC': 9.293954871396828, 'ETH': 130.13454662880397, 'SOL': 745.9610366809305, 'DOGE': 104205.19920366292, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.0, 'DOGE': 0.0, 'USDT': -0.5}",999774.5234553434
2024-08-17 00:00:00,"{'BTC': 9.536869118472307, 'ETH': 131.978058753507, 'SOL': 522.1727256766513, 'DOGE': 223043.2850601307, 'USDT': 0.0}","{'BTC': 0.6, 'ETH': 0.2, 'SOL': -0.3, 'DOGE': 0.5, 'USDT': 0.0}",1003489.877644894
2024-08-17 01:00:00,"{'BTC': 9.763990741285072, 'ETH': 131.978058753507, 'SOL': 365.52090797365594, 'DOGE': 306144.6967975819, 'USDT': 0}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': -0.3, 'DOGE': 0.5, 'USDT': -0.5}",1004679.4009723197
2024-08-17 02:00:00,"{'BTC': 9.817176955577919, 'ETH': 131.978058753507, 'SOL': 328.9688171762904, 'DOGE': 325606.27894524205, 'USDT': 0}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': -0.1, 'DOGE': 0.5, 'USDT': -0.2}",1003188.8108103122
2024-08-17 03:00:00,"{'BTC': 9.907400887587293, 'ETH': 131.978058753507, 'SOL': 263.1750537410323, 'DOGE': 363398.3305545789, 'USDT': 0.0}","{'BTC': 0.7, 'ETH': 0.0, 'SOL': -0.2, 'DOGE': 0.5, 'USDT': -0.4}",1002700.2284418612
2024-08-17 04:00:00,"{'BTC': 9.907400887587293, 'ETH': 131.978058753507, 'SOL': 263.1750537410323, 'DOGE': 363398.3305545789, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.2, 'SOL': 0.0, 'DOGE': 0.5, 'USDT': -0.5}",1004178.0867114218
2024-08-17 05:00:00,"{'BTC': 9.9462457718706, 'ETH': 131.978058753507, 'SOL': 236.85754836692905, 'DOGE': 377043.38171098835, 'USDT': 0.0}","{'BTC': 0.5, 'ETH': 0.0, 'SOL': -0.1, 'DOGE': 0.3, 'USDT': -0.3}",1003744.2103143868
2024-08-17 06:00:00,"{'BTC': 9.9462457718706, 'ETH': 131.978058753507, 'SOL': 236.85754836692905, 'DOGE': 377043.38171098835, 'USDT': 0.0}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.0, 'DOGE': 0.5, 'USDT': -0.3}",1002916.9146445198
2024-08-17 07:00:00,"{'BTC': 9.976689232450722, 'ETH': 131.978058753507, 'SOL': 213.17179353023613, 'DOGE': 391877.6961525356, 'USDT': 2.2737367544323206e-13}","{'BTC': 0.6, 'ETH': 0.0, 'SOL': -0.1, 'DOGE': 0.5, 'USDT': -0.4}",1004409.6927403797
2024-08-17 08:00:00,"{'BTC': 10.03408712254982, 'ETH': 131.978058753507, 'SOL': 170.5374348241889, 'DOGE': 417063.4140895182, 'USDT': 9.094947017729282e-13}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': -0.2, 'DOGE': 0.6, 'USDT': 0.0}",1004897.199757998
2024-08-17 09:00:00,"{'BTC': 10.055516975482384, 'ETH': 132.10010443568498, 'SOL': 153.48369134177, 'DOGE': 424904.4935121595, 'USDT': 2.2737367544323206e-13}","{'BTC': 0.8, 'ETH': 0.2, 'SOL': -0.1, 'DOGE': 0.5, 'USDT': 0.0}",1005659.2393132737
