timestamp,portfolio,scores,total_value
2024-11-18 00:00:00,"{'BTC': 0.03234175763076572, 'ETH': 0.5868263845105064, 'SOL': 9.274710121159215, 'DOGE': 3009.3462397986386, 'USDT': 992000.0}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.7}",1000180.1794000001
2024-11-18 01:00:00,"{'BTC': 0.06439998147785124, 'ETH': 1.1705435333930727, 'SOL': 18.455768409498397, 'DOGE': 5960.8436524271365, 'USDT': 983999.3624402867}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.4}",1000193.8622620066
2024-11-18 02:00:00,"{'BTC': 0.09515035203908848, 'ETH': 1.7296618656433456, 'SOL': 28.61411897974011, 'DOGE': 8764.179190378645, 'USDT': 975998.4662880537}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.4}",1000192.4669398202
2024-11-18 03:00:00,"{'BTC': 0.12584815673261424, 'ETH': 2.288737449461134, 'SOL': 38.588572415566475, 'DOGE': 11568.540246750348, 'USDT': 967996.4188282229}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.3}",1000263.9994429329
2024-11-18 04:00:00,"{'BTC': 0.15661384675951068, 'ETH': 2.8496448147925992, 'SOL': 48.627763063539064, 'DOGE': 14367.39931494707, 'USDT': 959995.2039547972}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000221.9177156294
2024-11-18 05:00:00,"{'BTC': 0.18732417487392677, 'ETH': 3.4075349269275046, 'SOL': 58.643791027182345, 'DOGE': 17190.499000876254, 'USDT': 951993.5339111616}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.4}",1000270.9329316264
2024-11-18 06:00:00,"{'BTC': 0.21408751336966533, 'ETH': 3.9947635947192373, 'SOL': 67.54711992425024, 'DOGE': 21254.71509934774, 'USDT': 943988.2417612899}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.5, 'USDT': -0.3}",1000630.7940224155
2024-11-18 07:00:00,"{'BTC': 0.24317415872297682, 'ETH': 4.633867808522837, 'SOL': 77.1916779003602, 'DOGE': 23922.86137512251, 'USDT': 935984.6393171602}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000496.6840913217
2024-11-18 08:00:00,"{'BTC': 0.27487563742456567, 'ETH': 5.333088267045463, 'SOL': 84.69018439829037, 'DOGE': 26832.119642233025, 'USDT': 927980.8229306024}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.5}",1000481.180890224
2024-11-18 09:00:00,"{'BTC': 0.30660193434675076, 'ETH': 5.918344239822105, 'SOL': 93.60555495566001, 'DOGE': 29770.1310593318, 'USDT': 919977.0111799572}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.4}",1000563.6423463193
2024-11-18 10:00:00,"{'BTC': 0.3356837184690341, 'ETH': 6.5606914932294655, 'SOL': 103.04657569358757, 'DOGE': 32458.89630452694, 'USDT': 911970.7037963936}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",1000826.9633076201
2024-11-18 11:00:00,"{'BTC': 0.3729547003833598, 'ETH': 7.248720493693928, 'SOL': 113.45394013177943, 'DOGE': 32458.89630452694, 'USDT': 903977.706076138}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.0, 'USDT': -0.3}",999186.8409064731
2024-11-18 12:00:00,"{'BTC': 0.40367743898597186, 'ETH': 7.8118650640112985, 'SOL': 123.46511122987248, 'DOGE': 35320.104976215385, 'USDT': 895981.4820300143}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.7, 'DOGE': 0.3, 'USDT': -0.5}",999678.164857775
2024-11-18 13:00:00,"{'BTC': 0.4413403720635458, 'ETH': 8.223313544966302, 'SOL': 134.02853255135466, 'DOGE': 37655.77535051645, 'USDT': 887996.3715881117}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.2, 'USDT': -0.4}",997929.5372525617
2024-11-18 14:00:00,"{'BTC': 0.47861293281438644, 'ETH': 8.632196153063687, 'SOL': 144.47179533855055, 'DOGE': 39970.89811950424, 'USDT': 880001.725524308}","{'BTC': 0.8, 'ETH': 0.3, 'SOL': 0.6, 'DOGE': 0.2, 'USDT': -0.4}",999447.4447314878
2024-11-18 15:00:00,"{'BTC': 0.510172350972517, 'ETH': 9.211437336195594, 'SOL': 153.45131333071632, 'DOGE': 42862.89641328387, 'USDT': 871989.0138568385}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.3, 'USDT': -0.4}",1001839.2476018484
2024-11-18 16:00:00,"{'BTC': 0.5435302272786817, 'ETH': 9.813054250785594, 'SOL': 162.97884357306606, 'DOGE': 44914.135508012536, 'USDT': 863984.4436621242}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.2, 'USDT': -0.3}",1001070.1074471297
2024-11-18 17:00:00,"{'BTC': 0.5753251130997907, 'ETH': 10.500823367228602, 'SOL': 170.56543966286876, 'DOGE': 47831.61890566126, 'USDT': 855977.9706492047}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.5}",1001476.1654975143
2024-11-18 18:00:00,"{'BTC': 0.6090316888927073, 'ETH': 11.222838795553175, 'SOL': 178.54683890801226, 'DOGE': 49883.357868260646, 'USDT': 847980.7072938377}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.5, 'DOGE': 0.2, 'USDT': -0.4}",1000222.408654002
2024-11-18 19:00:00,"{'BTC': 0.6461574242039405, 'ETH': 11.89507161961729, 'SOL': 189.21705569584944, 'DOGE': 49883.357868260646, 'USDT': 839989.7478789019}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.0, 'USDT': -0.5}",999623.2322137248
2024-11-18 20:00:00,"{'BTC': 0.6779691352073203, 'ETH': 12.586878187030804, 'SOL': 196.8363736258821, 'DOGE': 52814.95807843794, 'USDT': 831986.8061332554}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.4}",1001337.2387851314
2024-11-18 21:00:00,"{'BTC': 0.7098427596428252, 'ETH': 13.280153306561834, 'SOL': 204.46442762163443, 'DOGE': 55737.0026027132, 'USDT': 823985.7311259648}","{'BTC': 0.8, 'ETH': 0.6, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.5}",1001119.7276010793
2024-11-18 22:00:00,"{'BTC': 0.7488655114364675, 'ETH': 13.985986118149185, 'SOL': 210.03484764280427, 'DOGE': 58102.12653133078, 'USDT': 815982.2140696959}","{'BTC': 0.8, 'ETH': 0.5, 'SOL': 0.3, 'DOGE': 0.2, 'USDT': -0.5}",1001315.7250229048
2024-11-18 23:00:00,"{'BTC': 0.779636807502813, 'ETH': 14.745422844075746, 'SOL': 217.28962859509, 'DOGE': 60911.87314844627, 'USDT': 807977.6174244223}","{'BTC': 0.8, 'ETH': 0.7, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.3}",1001171.4516127633
2024-11-19 00:00:00,"{'BTC': 0.823580254040474, 'ETH': 14.745422844075746, 'SOL': 227.723956876604, 'DOGE': 64949.815281343326, 'USDT': 799975.9380624213}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.3}",1000696.7411222381
2024-11-19 01:00:00,"{'BTC': 0.8676480890200345, 'ETH': 14.745422844075746, 'SOL': 238.18834002846756, 'DOGE': 68997.84583691407, 'USDT': 791980.0554945802}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.4}",1000068.9591391428
2024-11-19 02:00:00,"{'BTC': 0.908953192622304, 'ETH': 14.89460613990985, 'SOL': 247.9466966234493, 'DOGE': 72780.8007760877, 'USDT': 783972.4142997797}","{'BTC': 0.8, 'ETH': 0.1, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': 0.0}",1001580.7901602336
2024-11-19 03:00:00,"{'BTC': 0.9501743046929895, 'ETH': 14.89460613990985, 'SOL': 253.8188085707171, 'DOGE': 80280.75883444217, 'USDT': 775963.7025173277}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.3, 'DOGE': 0.6, 'USDT': -0.5}",1001674.3247454545
2024-11-19 04:00:00,"{'BTC': 0.987034280802885, 'ETH': 14.89460613990985, 'SOL': 262.6080810699799, 'DOGE': 86820.88182536801, 'USDT': 767951.8206356075}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.6, 'USDT': -0.3}",1002112.3318197206
2024-11-19 05:00:00,"{'BTC': 1.0258264137977127, 'ETH': 15.178807144922965, 'SOL': 271.85078319520755, 'DOGE': 90254.73818986132, 'USDT': 759932.4381093475}","{'BTC': 0.8, 'ETH': 0.2, 'SOL': 0.5, 'DOGE': 0.3, 'USDT': -0.3}",1003060.6434865008
2024-11-19 06:00:00,"{'BTC': 1.062566006140665, 'ETH': 15.178807144922965, 'SOL': 280.53210629216034, 'DOGE': 96758.69104102695, 'USDT': 751907.6923645643}","{'BTC': 0.8, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.6, 'USDT': -0.4}",1003755.4984583436
2024-11-19 07:00:00,"{'BTC': 1.0994214539398726, 'ETH': 14.419866787676817, 'SOL': 289.204719651495, 'DOGE': 103275.11988325979, 'USDT': 746254.6677540615}","{'BTC': 0.8, 'ETH': -0.1, 'SOL': 0.5, 'DOGE': 0.6, 'USDT': 0.0}",1003148.0482650002
2024-11-19 08:00:00,"{'BTC': 1.1362173246441398, 'ETH': 13.698873448292977, 'SOL': 297.8364853601831, 'DOGE': 109858.35397418591, 'USDT': 740483.193670701}","{'BTC': 0.8, 'ETH': -0.1, 'SOL': 0.5, 'DOGE': 0.6, 'USDT': -0.4}",1003087.1133083757
2024-11-19 09:00:00,"{'BTC': 1.1730399364758117, 'ETH': 11.64404243104903, 'SOL': 306.4514318726105, 'DOGE': 116449.21673919325, 'USDT': 738856.3750239403}","{'BTC': 0.8, 'ETH': -0.3, 'SOL': 0.5, 'DOGE': 0.6, 'USDT': -0.4}",1003087.3707117795
