timestamp,portfolio,scores,total_value
2025-02-21 00:00:00,"{'BTC': 0.019081152905381264, 'ETH': 0.0, 'SOL': 17.89913926579199, 'DOGE': 0.0, 'USDT': 995000.0}","{'BTC': 0.3, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': -0.1, 'USDT': -0.3}",1000203.3293999999
2025-02-21 01:00:00,"{'BTC': 0.013356807033766883, 'ETH': 0.0, 'SOL': 35.812280022939866, 'DOGE': 0.0, 'USDT': 992437.9426099897}","{'BTC': -0.3, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': 0.3}",1000186.6629060241
2025-02-21 02:00:00,"{'BTC': 0.00934976492363682, 'ETH': 0.0, 'SOL': 44.045561808940974, 'DOGE': 0.0, 'USDT': 991402.6947686089}","{'BTC': -0.3, 'ETH': 0.0, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': 0.5}",1000219.6614426194
2025-02-21 03:00:00,"{'BTC': 0.006544835446545774, 'ETH': 0.0, 'SOL': 52.281851659112306, 'DOGE': 0.0, 'USDT': 990249.5480435281}","{'BTC': -0.3, 'ETH': 0.0, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': 0.5}",1000173.446141063
2025-02-21 04:00:00,"{'BTC': 0.004581384812582042, 'ETH': 0.0, 'SOL': 70.22383151693245, 'DOGE': 0.0, 'USDT': 987317.4292459624}","{'BTC': -0.3, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': -0.1, 'USDT': 0.3}",1000193.3220823638
2025-02-21 05:00:00,"{'BTC': 0.002290692406291021, 'ETH': 0.0, 'SOL': 81.63753617017029, 'DOGE': 0.0, 'USDT': 985542.605682182}","{'BTC': -0.5, 'ETH': 0.0, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': 0.3}",1000273.107029993
2025-02-21 06:00:00,"{'BTC': 0.0016034846844037148, 'ETH': 0.0, 'SOL': 99.3816374539638, 'DOGE': 0.0, 'USDT': 982484.786750722}","{'BTC': -0.3, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': 0.3}",1000348.2677100362
2025-02-21 07:00:00,"{'BTC': 0.0011224392790826004, 'ETH': 0.0, 'SOL': 107.50031894103121, 'DOGE': 0.0, 'USDT': 981103.2692020739}","{'BTC': -0.3, 'ETH': 0.0, 'SOL': 0.2, 'DOGE': 0.0, 'USDT': 0.5}",1000342.0404399729
2025-02-21 08:00:00,"{'BTC': 0.0007857074953578203, 'ETH': 0.0, 'SOL': 125.20795820244747, 'DOGE': 0.0, 'USDT': 978010.7605304214}","{'BTC': -0.3, 'ETH': 0.0, 'SOL': 0.5, 'DOGE': 0.0, 'USDT': 0.3}",1000440.8198691603
2025-02-21 09:00:00,"{'BTC': 0.0005499952467504742, 'ETH': 0.8985474125777992, 'SOL': 133.65323304791406, 'DOGE': 0.0, 'USDT': 974032.6100654271}","{'BTC': -0.3, 'ETH': 0.5, 'SOL': 0.3, 'DOGE': 0.0, 'USDT': 0.2}",1000522.4082905655
2025-02-21 10:00:00,"{'BTC': 0.0003849966727253319, 'ETH': 1.5852755172299986, 'SOL': 146.509894449187, 'DOGE': 0.0, 'USDT': 969815.5386566161}","{'BTC': -0.3, 'ETH': 0.5, 'SOL': 0.6, 'DOGE': 0.0, 'USDT': 0.2}",1000778.294313071
